Month,Node,Strain,Score,NumNT,NumAA,NumTopKAA,DiversityScore,Infections,NumRecombsDetectedByMonth,EarliestSampleMonth,RecombEarliestDesc,UShERClusterSize,LogScore,LogSize,AverageCirculatingByLineageFitness,AverageCirculatingBySampleFitness,MaxCirculatingByLineageFitness,StdDevCirculatingLineageFitness,RecombFitnessNormBySampleAvgCirc,RecombFitnessNormalizedByMedian,UpperPercentileFitnessByLineage,DonorStrain,DonorID,DonorFitness,AcceptorStrain,AcceptorID,AcceptorFitness,RecombFitnessNormalizedByMaxParents,RecombFitnessNormalizedByAvgParents,DonorFitnessNormalizedByAverageByLineage,AcceptorFitnessNormalizedByAverageByLineage,ParentsHD
2021-11,node_3190048,AY.121,0.35502797,38,32,1,141.142,13064658,107,2021-12,Germany/IMS-10280-CVDP-BD96B899-2B38-4392-9FF7-3275C893C303/2021|OV494195.1|2021-12-09,8,0.9161086467999998,2.0794415416798357,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.044950870690187,0.44574950891854215,2.3920213847995284,node_3190047,AY.121,0.35502797,node_2577146,B.1.617.2,0.33694658,1.0,1.1772191773535798,1.044950870690187,0.7303359931192603,26
2021-12,node_3064576,AY.126,0.35463065,46,36,1,144.167,15702891,61,2021-12,Germany/IMS-10061-CVDP-B6B6BD83-9605-4E5E-A6B1-F5946667E741/2021|OY126737.1|2021-12-23,6,0.8774026162999999,1.791759469228055,7.25811,3.4247950438963044,13.115859562724271,1.4672966825888527,0.7021283812343594,0.2768211644813609,3.4247950438963044,node_3064575,AY.126,0.35463065,node_3094253,AY.124,0.35446438,1.0,1.0309952155339914,0.6926185974519873,0.6694214404752508,21
2021-12,node_3133800,B.1.617.2,0.35522494,48,37,1,144.167,15702891,61,2021-12,Sweden/461847781124/2021|EPI_ISL_11856531|2021-12-15,8,0.9423967904,2.0794415416798357,7.25811,3.4247950438963044,13.115859562724271,1.4672966825888527,0.7492782730775047,0.29541048277988036,3.4247950438963044,node_3133127,B.1.617.2,0.35497186,node_3133799,B.1.617.2,0.35446438,1.0007129579229181,0.9479948404244521,0.8320876958701081,0.7486767579575632,27
2021-08,node_2714983,AY.44,0.35446435,35,28,1,124.956,15676958,118,2021-09,USA/UT-UPHL-211112219173/2021|OM400735.2|2021-09-09,102,0.6580059400000001,4.624972813284271,2.578333333333333,2.293562898058315,3.334907867336748,0.18560654080897704,0.8418945423787267,0.7612893392331395,2.293562898058315,node_3510699,AY.120.1,0.35446435,node_2714977,AY.44,0.35446435,1.0,1.0014288687102086,0.8587893153170946,0.8225972887320689,13
2021-11,node_3382027,AY.4.2.3,0.35552526,37,32,1,141.142,13064658,107,2021-11,Spain/CT-LabRefCat-4273281/2021|EPI_ISL_7379758|2021-11-29,6,0.9277703597000001,1.791759469228055,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.0572081190840186,0.45097813985755864,2.3920213847995284,node_3382019,AY.4.2.3,0.35552526,node_2577146,B.1.617.2,0.33694658,1.0,1.182861012342719,1.0572081190840186,0.7303359931192603,25
2021-11,node_2605229,AY.122,0.35446435,40,31,1,141.142,13064658,107,2021-12,Italy/PIE-IRCC-15868065/2021|EPI_ISL_8470176|2021-12-26,9,0.8354976289000001,2.1972245773362196,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9640220152057424,0.41122731404663954,2.3920213847995284,node_3093497,B.1.617.2,0.35446435,node_2605222,AY.122,0.35446435,1.0,1.0102293544665342,0.9525300983318438,0.955990993326214,7
2021-09,node_2584762,AY.122,0.35508302,43,35,1,128.393,19894993,117,2021-10,Israel/CVL-21817/2021|EPI_ISL_5508526|2021-10-11,78,0.8327454304999998,4.356708826689592,2.7690025,2.322234428780467,6.589906972826612,0.16305261659692616,0.9902633040453772,0.9040857756997293,2.322234428780467,node_3125672,B.1.617.2,0.29023272,node_2584761,AY.122,0.35508305,0.999999915512723,1.1086559254609119,0.7961580396797932,0.9902633040453772,13
2021-10,node_3199826,B.1.617.2,0.4276323,26,25,1,133.259,16061455,94,2021-11,Germany/IMS-10001-CVDP-18EFC5B8-1F91-44D4-9341-CCD173D5EC09/2021|OW300458.1|2021-11-08,5,1.0125441099999999,1.6094379124341003,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,1.1725572093213465,0.5142230817947177,2.3475144727426382,node_3199800,B.1.617.2,0.4276323,node_2576171,B.1.617.2,0.35446438,1.0,1.0966702236316,1.1471480959758988,0.991247173731431,13
2021-12,node_2956549,AY.43,0.35457724,47,33,1,144.167,15702891,61,2021-12,Germany/IMS-10209-CVDP-9BD68D64-666A-495D-B125-BC51857B1E85/2021|OV482168.1|2021-12-06,6,0.888533115,1.791759469228055,7.25811,3.4247950438963044,13.115859562724271,1.4672966825888527,0.7099870747247761,0.27991953330031494,3.4247950438963044,node_3284540,AY.46.6,0.35457724,node_2956545,AY.43,0.35446435,1.0,0.994419840353649,0.6890035099423707,0.738938785481423,20
2021-11,node_2604851,AY.122.4,0.29023272,36,28,1,141.142,13064658,107,2021-12,Peru/PIU-INS-11405/2021|EPI_ISL_10705786|2021-12-03,14,0.757169289,2.6390573296152584,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.891393342414697,0.38024576636044943,2.3920213847995284,node_2577131,B.1.617.2,0.29023272,node_2604850,AY.122.4,0.35446435,0.8187924117051546,0.9591229131597055,0.8298438817321951,1.0289238115097854,16
2021-11,node_3401076,AY.4.2.1,0.35606873,46,36,1,141.142,13064658,107,2021-11,Wales/PHWC-PFIZEX/2021|OY534051.1|2021-11-23,16,0.9362473002000001,2.772588722239781,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.066208101670332,0.454817303908855,2.3920213847995284,node_2754315,AY.98,0.35446435,node_3401075,AY.4.2.1,0.35606873,1.0,1.0570143013034832,0.9511876901472646,1.066208101670332,28
2021-08,node_2711010,AY.44,0.35446435,35,28,1,124.956,15676958,118,2021-08,USA/UT-UPHL-210928005167/2021|OK361793.2|2021-08-30,87,0.8351985999999999,4.465908118654584,2.578333333333333,2.293562898058315,3.334907867336748,0.18560654080897704,1.0051051278187315,0.9088737129177724,2.293562898058315,node_2705945,AY.44,0.35446435,node_2710937,AY.44,0.35446435,1.0,0.943380533017889,1.1682411227785008,0.9626171950275377,8
2021-10,node_3384642,AY.4.2.2,0.35552526,40,30,1,133.259,16061455,94,2021-11,Scotland/QEUH-294EEB2/2021|OV053595.1|2021-11-04,21,0.9772734330000001,3.044522437723423,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,1.1319211656977508,0.4964022100982619,2.3475144727426382,node_3384102,AY.4.2.2,0.35552526,node_3462414,AY.4,0.35446435,1.0,1.0674564413010907,1.1319211656977508,0.9888607639481763,16
2021-10,node_3139652,AY.125,0.35446435,51,37,1,133.259,16061455,94,2021-11,Switzerland/BE-Risch-21B1016860/2021|OV064349.1|2021-11-02,15,0.7906980242000001,2.70805020110221,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.9392636393936739,0.41191256121846986,2.3475144727426382,node_2925786,AY.25.1,0.35431582,node_3139605,AY.125,0.35446435,1.0,0.9434957957387919,1.0517651360089677,0.9392636393936739,33
2021-10,node_2904764,AY.25.1,0.3547959,45,35,1,133.259,16061455,94,2021-10,USA/AZ-ASU20025/2021|OL333061.1|2021-10-23,18,0.8261795410999999,2.8903717578961645,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.9731884305882527,0.4267902239360232,2.3475144727426382,node_2870349,AY.25,0.354491,node_2904763,AY.25.1,0.3547959,1.0,0.9975808889906838,0.9619580231440501,0.9891387577353218,19
2021-09,node_3264083,AY.39.1,0.35446438,41,31,1,128.393,19894993,117,2021-09,USA/CA-CDPH-500021648/2021|OL553374.1|2021-09-27,79,0.8567904330000001,4.3694478524670215,2.7690025,2.322234428780467,6.589906972826612,0.16305261659692616,1.0143627623291276,0.9260879819285176,2.322234428780467,node_3263324,AY.39.1,0.35446438,node_3264069,AY.39.1,0.35446435,1.0,1.005234884103934,0.9871727603664476,1.0309879269903786,12
2021-11,node_2999588,AY.43,0.35446435,45,32,1,141.142,13064658,107,2021-12,Germany/BB-RKI-I-414974/2021|EPI_ISL_8413474|2021-12-13,6,0.8830602424999998,1.791759469228055,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.0109813232412521,0.431258962503143,2.3920213847995284,node_190901,B.1.1,0.20869751,node_2999575,AY.43,0.35446435,1.0,1.3737362062859206,0.46088979526784696,1.0109813232412521,59
2021-10,node_2735530,B.1.617.2,0.35645986,36,31,1,133.259,16061455,94,2021-12,Germany/NW-HHU-16452/2021|EPI_ISL_8038903|2021-12-16,12,1.060124617,2.4849066497880004,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,1.2296966583561235,0.5392814954406677,2.3475144727426382,node_3181821,AY.121,0.35645986,node_2735521,B.1.617.2,0.35446435,1.0,1.0409656756323056,1.2352675409245797,1.1273399631301113,11
2021-11,node_3010549,AY.106,0.35481542,46,34,1,141.142,13064658,107,2021-11,Germany/IMS-10209-CVDP-B0CCD645-6116-47BE-A147-75840CA92A88/2021|OV509629.1|2021-11-18,14,0.8262085428000001,2.6390573296152584,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9551085945627911,0.407425075122473,2.3920213847995284,node_2620596,AY.122,0.35446435,node_3010548,AY.106,0.35481542,1.0,1.0051734173531328,0.9560879258801286,0.9442977748834779,23
2021-11,node_3478396,AY.4,0.35446435,44,33,1,141.142,13064658,107,2021-11,England/PHEP-YYNFHBS/2021|OX881291.1|2021-11-21,11,0.8793347330000002,2.3978952727983707,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.0072219099304023,0.42965529224061066,2.3920213847995284,node_3478395,AY.4,0.35446438,node_3478390,AY.4,0.35446435,0.9999999153652617,1.0,1.0072219099304023,1.0072219099304023,9
2021-08,node_2629006,AY.122,0.3549717,37,30,1,124.956,15676958,118,2021-10,Germany/IMS-10004-CVDP-C078D322-9F43-40F2-995F-9517686CD43F/2021|OV116005.1|2021-10-21,200,0.879869589,5.298317366548036,2.578333333333333,2.293562898058315,3.334907867336748,0.18560654080897704,1.0510221111078224,0.9503944831664601,2.293562898058315,node_2637332,AY.122,0.35446435,node_2638915,AY.122,0.3549717,1.0,1.0263626901707565,0.9970299491886467,1.0510221111078224,17
2021-11,node_3183985,AY.121,0.35446435,43,35,1,141.142,13064658,107,2021-12,Turkey/HSGM-F6778/2021|EPI_ISL_7803306|2021-12-03,11,0.9896530468000001,2.3978952727983707,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.1246976799601618,0.4797674728888799,2.3920213847995284,node_3183800,AY.121,0.35446435,node_2652344,B.1.617.2,0.35446435,1.0,1.087030811008433,1.111432329711755,0.9578699726154168,19
2021-07,node_3004367,AY.43,0.35446438,36,32,1,123.092,11472596,111,2021-10,Netherlands/UT-RIVM-67455/2021|EPI_ISL_6238241|2021-10-25,100,0.9091241559999999,4.605170185988092,2.5837774074074074,2.206828645309454,5.158519645883953,0.25608141387155386,1.124757743317663,1.0018921019863234,2.206828645309454,node_3464584,AY.4,0.35481542,node_2957896,AY.43,0.35446435,0.9990106405183857,0.9577864530536881,1.0580168732859847,1.2906439158317233,14
2021-11,node_2644135,AY.122,0.35446435,45,33,1,141.142,13064658,107,2021-11,Russia/MOW-CSP-LQ-18004_S200/2021|EPI_ISL_18029112|2021-11-18,6,0.8268679618,1.791759469228055,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9557386190193278,0.4076938275585779,2.3920213847995284,node_2647578,AY.122,0.35447946,node_2644134,AY.122,0.35446435,0.9999573741169656,0.9997339624717009,0.9560361818896606,0.9559497161514525,21
2021-09,node_2651838,B.1.617.2,0.3571056,41,34,1,128.393,19894993,117,2021-09,Switzerland/BS-UHB-43062522/2021|OU844863.1|2021-09-20,24,0.8555759989999999,3.1780538303479458,2.7690025,2.322234428780467,6.589906972826612,0.16305261659692616,1.0131316334159373,0.9249639918403046,2.322234428780467,node_2512428,AY.9.2,0.35358334,node_2651837,B.1.617.2,0.35628703,1.0022975015396998,1.0397253099319856,0.9243900928409594,1.024454710181508,34
2021-10,node_3414844,AY.4,0.3546302,42,31,1,133.259,16061455,94,2021-10,England/MILK-28E9166/2021|OV088038.1|2021-10-31,18,0.8325108397,2.8903717578961645,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.979369523661745,0.42950093238064646,2.3475144727426382,node_2563278,B.1.617.2,0.35457495,node_3414833,AY.4,0.35463017,1.0000000845951713,1.0320908552021553,0.9184487850165508,0.9793870861673216,38
2021-10,node_3404587,AY.4.2,0.35580313,43,34,1,133.259,16061455,94,2021-11,England/PHEP-YYB5GOB/2021|OX698685.1|2021-11-01,21,1.0523296136,3.044522437723423,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,1.2201484313019053,0.5350941357941926,2.3475144727426382,node_3454180,AY.4,0.35446435,node_3404563,AY.4.2,0.35552526,1.0007815759701575,1.1786995069715764,0.9794128061893068,1.0909171194366458,12
2021-11,node_2955698,AY.43,0.35462055,49,41,1,141.142,13064658,107,2021-11,Germany/19013543/2021|OX444747.1|2021-11-29,6,0.9144765059999999,1.791759469228055,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.043246754796974,0.44502257634798187,2.3920213847995284,node_2582232,AY.122,0.3509354,node_2955695,AY.43,0.35462055,1.0,1.034556500001764,0.9735532069164657,1.043246754796974,29
2021-11,node_2724359,B.1.617.2,0.35574263,45,36,1,141.142,13064658,107,2021-11,USA/AZ-ASU23344/2021|EPI_ISL_6863178|2021-11-12,14,0.7981350533,2.6390573296152584,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9286682365125856,0.39614628972969657,2.3920213847995284,node_2844649,AY.20,0.35446435,node_2724358,B.1.617.2,0.355012,1.002058043108402,0.9891324304889403,0.9330443734648189,0.9446986018686934,16
2021-11,node_3133353,B.1.617.2,0.35496476,53,39,1,141.142,13064658,107,2021-12,Germany/19067519/2021|OX445352.1|2021-12-06,5,0.9649068502,1.6094379124341003,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.0972072348911832,0.46804074703682547,2.3920213847995284,node_2582232,AY.122,0.3509354,node_3133346,B.1.617.2,0.35496476,1.0,1.0597143085594076,0.9735532069164657,1.0972072348911832,33
2021-10,node_2670221,AY.44,0.35446435,36,30,1,133.259,16061455,94,2021-11,Canada/QC-1nFWU-5198348/2021|EPI_ISL_7160402|2021-11-03,34,0.7993999779,3.5263605246161616,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.9474727338737574,0.4155126464243216,2.3475144727426382,node_2669912,AY.44,0.35446435,node_2955929,AY.43,0.35446435,1.0,0.9258304955422825,0.9474160407912696,1.0993360124964078,17
2021-11,node_3208998,AY.3,0.3543273,36,26,1,141.142,13064658,107,2021-12,USA/UT-UPHL-220107932179/2021|EPI_ISL_8727836|2021-12-13,5,0.5933098869,1.6094379124341003,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.7566693663770301,0.32277593898121715,2.3920213847995284,node_3205486,AY.3,0.35457024,node_3208996,AY.3,0.35432732,0.9993148325138625,0.8878044197843197,0.7529340988181235,0.9516516173936812,15
2021-09,node_2724318,AY.44,0.35446435,37,31,1,128.393,19894993,117,2021-10,USA/IL-RIPHL_40333_G/2021|EPI_ISL_7149397|2021-10-04,62,0.814494894,4.127134385045092,2.7690025,2.322234428780467,6.589906972826612,0.16305261659692616,0.9723543882233843,0.8877353808232109,2.322234428780467,node_2688127,AY.44,0.35446438,node_2816430,AY.103,0.35446435,0.9999999153652617,0.9362346825123183,1.1042092003418467,0.9729503118739183,15
2021-11,node_2587600,AY.122,0.35446435,42,32,1,141.142,13064658,107,2021-12,Russia/MOW-PMVL-DZ-22094768960/2021|EPI_ISL_15869013|2021-12-01,9,0.875615389,2.1972245773362196,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.003482663245972,0.4280602245488547,2.3920213847995284,node_2601960,AY.122,0.35446435,node_2587599,AY.122,0.35446438,0.9999999153652617,1.0036623900218569,0.955990993326214,1.043650864777324,10
2021-11,node_3253681,AY.39,0.3546398,43,34,1,141.142,13064658,107,2021-11,USA/UT-CDC-ASC210525017/2021|OL947146.1|2021-11-05,10,0.8568786829999999,2.302585092994046,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9848557520218262,0.4201144571795734,2.3920213847995284,node_3255764,AY.39,0.3546398,node_3253680,AY.39,0.29023266,1.0,1.0516003015980877,0.9874557629904164,0.8856052289571295,22
2021-11,node_3322117,AY.4,0.35446438,37,29,1,141.142,13064658,107,2021-11,England/LSPA-2A2EC80/2021|OV128363.1|2021-11-10,14,0.832555033,2.6390573296152584,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9611894575564464,0.4100190168753829,2.3920213847995284,node_3321750,AY.4,0.35446438,node_3455276,AY.4,0.35446438,1.0,1.0,0.9611894575564464,0.9611894575564464,14
2021-11,node_2691075,AY.44,0.35446435,52,40,1,141.142,13064658,107,2021-11,USA/NJ-CDC-FG-181526/2021|OL784285.1|2021-11-24,11,0.929490532,2.3978952727983707,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.059028264238624,0.451754567564911,2.3920213847995284,node_382997,B.1.1.7,0.2659203,node_2691074,AY.44,0.35446435,1.0,1.2765828819811396,0.5827755121204852,1.0763854858636164,89
2021-06,node_2733686,AY.23,0.35446435,34,29,1,131.78,19347136,94,2021-08,Indonesia/KI-GS-FKUINIHRD-0137/2021|EPI_ISL_6132194|2021-08-05,13,0.7697771330000002,2.5649493574615367,2.351446842105263,1.9549964640048452,3.1231238503268917,0.3712551456063512,1.1044955868459145,0.9146818910501863,1.9549964640048452,node_3519448,B.1.617.2,0.33694658,node_2728838,AY.23,0.35446435,1.0,1.0303328244834977,1.0394632594610431,1.1044955868459145,19
2021-10,node_3440529,AY.4,0.35552526,38,30,1,133.259,16061455,94,2021-12,Germany/BY-RKI-I-420254/2021|EPI_ISL_8666942|2021-12-20,8,0.9277245177,2.0794415416798357,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,1.0772025190252719,0.4724054354420863,2.3475144727426382,node_2692153,AY.44,0.35446435,node_3383537,AY.4.2.3,0.35552526,1.0,0.9925980873075151,1.0931430355694176,1.077327636900346,21
2021-12,node_3295588,AY.4,0.3542253,43,32,1,144.167,15702891,61,2021-12,England/MILK-2D0D8DB/2021|OV440947.1|2021-12-03,5,0.8251843172,1.6094379124341003,7.25811,3.4247950438963044,13.115859562724271,1.4672966825888527,0.6664052489895981,0.26273696089236553,3.4247950438963044,node_3295587,AY.4,0.35422537,node_3295528,AY.4,0.35446438,0.9993255175597616,0.9944036830311561,0.6739272500374082,0.6663840548408114,8
2021-11,node_3429809,AY.4,0.35446438,40,34,1,141.142,13064658,107,2021-11,England/BRBR-2B95FE4/2021|OV272904.1|2021-11-22,12,0.8604523607999999,2.4849066497880004,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9883816055388092,0.42161849676439694,2.3920213847995284,node_3429808,AY.4,0.35446435,node_3354141,AY.4,0.35446438,1.0,1.0139477593287576,0.9883816055388092,0.9611894575564464,11
2021-11,node_3198381,B.1.617.2,0.35446438,36,30,1,141.142,13064658,107,2021-12,Poland/2201-382_wsselodz/2021|EPI_ISL_8712637|2021-12-23,6,0.8155129445,1.791759469228055,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9449475726713908,0.40309064118376486,2.3920213847995284,node_3316425,AY.4,0.35446435,node_2864592,B.1.617.2,0.35446435,1.0000000846347454,0.9914288689814287,0.9616614202373549,0.944572304108817,13
2021-10,node_2927022,AY.25.1,0.35446438,41,31,1,133.259,16061455,94,2021-10,Canada/BC-BCCDC-243306/2021|EPI_ISL_6752298|2021-10-27,28,0.8421422870999999,3.332204510175204,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.9888478414023781,0.4336576334098772,2.3475144727426382,node_2908360,AY.25.1,0.35446438,node_2926881,AY.25.1,0.35446435,1.0,0.9999764345500043,0.9888478414023781,0.9888944477893985,8
2021-08,node_2754519,AY.98,0.35446435,46,34,1,124.956,15676958,118,2021-08,England/PHEP-263515/2021|OX768598.1|2021-08-16,72,0.909967103,4.276666119016055,2.578333333333333,2.293562898058315,3.334907867336748,0.18560654080897704,1.0831361154620234,0.979433808075092,2.293562898058315,node_2604942,AY.122.4,0.35446438,node_2754518,AY.98,0.35446435,0.9999999153652617,1.0046318961246277,1.0731484294349207,1.0831361154620234,23
2021-08,node_2584761,AY.122,0.35508305,40,34,1,124.956,15676958,118,2021-10,Israel/CVL-21817/2021|EPI_ISL_5508526|2021-10-11,79,0.8327454304999998,4.3694478524670215,2.578333333333333,2.293562898058315,3.334907867336748,0.18560654080897704,1.0026424564850132,0.9066468242303868,2.293562898058315,node_3125677,B.1.617.2,0.35508305,node_2584760,AY.122,0.35446438,1.0,1.0907320886381273,0.8525857471931019,0.9858903862759304,15
2021-10,node_2627201,AY.122,0.35446435,40,31,1,133.259,16061455,94,2021-11,Italy/FVG-UD-475559/2021|EPI_ISL_6761082|2021-11-03,9,0.8108750889999999,2.1972245773362196,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.9584077087940241,0.4203081621212504,2.3475144727426382,node_2588912,AY.122,0.29023272,node_2627163,AY.122,0.35446435,1.0,1.0128889208887497,0.9183083294860085,0.974115783422796,21
2021-11,node_3484381,AY.4,0.35691255,41,34,1,141.142,13064658,107,2021-11,England/MILK-2A7C70A/2021|OV148634.1|2021-11-13,12,0.827111862,2.4849066497880004,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9559717522891242,0.40779327629194817,2.3920213847995284,node_2991697,AY.43,0.35446435,node_3484378,AY.4,0.35691255,1.0,0.9601546318376001,1.035315318751776,0.9559717522891242,21
2021-11,node_2606518,AY.122,0.35453627,44,32,1,141.142,13064658,107,2021-12,Russia/MOW-PMVL-DZ-40478940249/2021|EPI_ISL_15867570|2021-12-14,7,0.8271075357,1.9459101490553132,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9559676164774786,0.40779151205971326,2.3920213847995284,node_2941979,AY.43,0.35446435,node_2606391,AY.122,0.35427862,1.0002028976961999,0.9622612834247036,1.0308251034006681,0.9560939027868702,18
2021-11,node_3168463,AY.119,0.35446438,41,33,1,141.142,13064658,107,2021-12,USA/CA-CDPH-500040382/2021|ON339368.1|2021-12-16,7,0.9332023722999999,1.9459101490553132,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.062966512581434,0.4534345243112481,2.3920213847995284,node_2724302,AY.44,0.35446438,node_3168462,AY.119,0.35446438,1.0,1.1039576012518464,0.9451932867289118,0.980544642655459,13
2021-10,node_2661906,AY.44,0.2907568,42,31,1,133.259,16061455,94,2021-12,USA/UT-UPHL-211230942786/2021|OM245840.1|2021-12-07,7,0.6357563117000001,1.9459101490553132,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.8044465242455201,0.35278873179757403,2.3475144727426382,node_2661858,AY.44,0.2907568,node_2661956,AY.44,0.2907568,1.0,0.9305543842620484,0.7935573351932577,0.9354045349578677,12
2021-11,node_2821386,AY.103,0.35446435,33,27,1,141.142,13064658,107,2021-12,USA/UT-UPHL-220129491111/2021|EPI_ISL_9524934|2021-12-08,7,0.7968521230000002,1.9459101490553132,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9274775838188339,0.3956383875225987,2.3920213847995284,node_2821399,AY.103,0.35446438,node_2764367,AY.103,0.35446435,0.9999999153652617,0.9825433543589474,0.9504628968841876,0.9374488776022607,9
2021-10,node_2887007,AY.25,0.354491,39,29,1,133.259,16061455,94,2021-10,USA/OH-CDC-QDX30411301/2021|OL497654.1|2021-10-25,28,0.8152824329999999,3.332204510175204,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.9626410633311628,0.42216469295753856,2.3475144727426382,node_3169087,AY.119,0.35446435,node_2887005,AY.25,0.354491,1.0,0.9786767163577242,0.989505641834042,0.9777242865814616,14
2021-10,node_2787462,AY.103,0.35603842,43,33,1,133.259,16061455,94,2021-10,USA/IN-CDC-QDX30455442/2021|OL497224.1|2021-10-24,19,0.8151868321,2.9444389791664403,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.9625490383780357,0.422124335562076,2.3475144727426382,node_3422248,AY.4,0.35565063,node_2787461,AY.103,0.355405,1.001090367814054,0.9913161178431761,0.9794128061893068,0.9625490383780357,17
2021-10,node_3189024,AY.121,0.35446438,50,35,1,133.259,16061455,94,2021-10,Germany/18798122/2021|OX444452.1|2021-10-25,7,0.8493400014999998,1.9459101490553132,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.9959909619821119,0.4367902374729812,2.3475144727426382,node_3188996,AY.121,0.35446438,node_3189022,AY.121,0.3593948,0.9862813262740585,0.9925587683496788,0.9959909619821119,1.010924887722465,12
2021-10,node_3197409,B.1.617.2,0.35854644,46,35,1,133.259,16061455,94,2021-11,Israel/CVL-8000257/2021|EPI_ISL_7133732|2021-11-13,10,0.8169673820000001,2.302585092994046,5.135228947368421,2.3475144727426382,6.791475901896361,0.1947617500091505,0.9642644316905595,0.4228766185454936,2.3475144727426382,node_3085885,B.1.617.2,0.35446435,node_3197405,B.1.617.2,0.35854644,1.0,1.0655885465811776,0.9805590746414228,0.8292659929877195,26
2021-11,node_3454360,AY.4,0.35446435,41,28,1,141.142,13064658,107,2021-11,Wales/MILK-2C1B63B/2021|OV278554.1|2021-11-26,10,0.832555033,2.302585092994046,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9611894575564464,0.4100190168753829,2.3920213847995284,node_2604942,AY.122.4,0.35446438,node_3454337,AY.4,0.35446435,0.9999999153652617,0.9659390753149442,1.0289763450704963,0.9611894575564464,18
2021-11,node_3195812,B.1.617.2,0.35446435,47,33,1,141.142,13064658,107,2021-11,France/IDF-LBZCentre-Z2111220111/2021|EPI_ISL_14179340|2021-11-22,10,0.8590641269999998,2.302585092994046,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9870104527472333,0.42103359779867466,2.3920213847995284,node_165100,B.1.625,0.26362368,node_3195811,B.1.617.2,0.35446435,1.0,1.2079751893671025,0.6471463766895703,0.9870104527472333,67
2021-11,node_3512615,B.1.617.2,0.35446435,39,30,1,141.142,13064658,107,2021-11,Germany/NW-HHU-15384/2021|EPI_ISL_7549036|2021-11-30,7,0.9196192504,1.9459101490553132,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,1.0486257256840623,0.44731710875008707,2.3920213847995284,node_3512606,B.1.617.2,0.35446438,node_2830438,AY.36,0.35446435,0.9999999153652617,1.0264284057016557,1.0483771375293085,0.9948744323982259,20
2021-11,node_3100546,AY.113,0.35522035,39,30,1,141.142,13064658,107,2021-12,USA/TX-COL-UTHSA2741-P0/2021|EPI_ISL_9255711|2021-12-01,7,0.8340799806999999,1.9459101490553132,5.534582758620689,2.3920213847995284,7.1172490259296,0.2764350752174399,0.9626563393837804,0.41064475141708795,2.3920213847995284,node_3100588,AY.113,0.35446435,node_3373573,AY.4,0.35446438,1.0021327107677223,0.9780572454513635,1.007334926568811,0.9611722213732793,14
